image_id,ann_id,category_id,category,bbox_xywh,area,gt_width,gt_height,matched_status,failure_type,formal_tp_prediction_id,highest_prediction_score,best_iou,best_candidate_score,iou_ge_025_candidate,iou_ge_050_candidate,best_candidate_prediction_id,best_candidate_bbox_xywh,pred_width_over_gt_width,pred_height_over_gt_height,sqrt_pred_area_over_gt_area,prediction_fpn_level
199,2338,0,person,"[91.0, 299.0, 4.0, 10.0]",40.0,4.0,10.0,FN,B,,0.6547061800956726,0.31726187885553886,0.3922854959964752,True,False,10807,"[91.53282165527344, 298.1469421386719, 8.190322875976562, 12.69256591796875]",2.0475807189941406,1.269256591796875,1.612112069559526,UNKNOWN_POST_NMS
199,2341,0,person,"[132.0, 289.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.6547061800956726,0.34372447487955543,0.4972608685493469,True,False,10781,"[131.3717803955078, 286.9341735839844, 10.896026611328125, 13.350311279296875]",2.179205322265625,1.3350311279296876,1.7056690591596764,UNKNOWN_POST_NMS
199,2342,0,person,"[136.0, 287.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.6547061800956726,0.3299754958843732,0.4972608685493469,True,False,10781,"[131.3717803955078, 286.9341735839844, 10.896026611328125, 13.350311279296875]",2.7240066528320312,1.1125259399414062,1.7408411937476087,UNKNOWN_POST_NMS
199,2347,0,person,"[221.0, 311.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6547061800956726,0.38702484499821005,0.33936530351638794,True,False,10823,"[221.03831481933594, 310.1119079589844, 10.642196655273438, 14.41253662109375]",2.1284393310546874,1.2010447184244792,1.5988592236498385,UNKNOWN_POST_NMS
199,2356,0,person,"[287.0, 260.0, 5.0, 12.0]",60.0,5.0,12.0,FN,A,,0.6547061800956726,0.18620499620016948,0.35645726323127747,False,False,10818,"[289.915283203125, 259.6079406738281, 7.922637939453125, 12.542083740234375]",1.584527587890625,1.0451736450195312,1.2868980047655876,UNKNOWN_POST_NMS
199,2358,0,person,"[315.0, 258.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.6547061800956726,0.4493907735692382,0.4966132342815399,True,False,10782,"[317.26495361328125, 258.3720397949219, 5.3936767578125, 10.379241943359375]",0.8989461263020834,1.0379241943359374,0.9659388872457211,UNKNOWN_POST_NMS
199,2359,0,person,"[350.0, 259.0, 5.0, 9.0]",45.0,5.0,9.0,TP,D,10792,0.6547061800956726,0.5989593986462465,0.4532882571220398,True,True,10792,"[349.4318542480469, 258.5344543457031, 6.434326171875, 11.676483154296875]",1.286865234375,1.2973870171440973,1.2921154158558052,UNKNOWN_POST_NMS
199,2361,0,person,"[379.0, 270.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6547061800956726,0.4479250656387833,0.4088345468044281,True,False,10804,"[379.5655822753906, 267.5001220703125, 7.484222412109375, 13.719207763671875]",1.496844482421875,1.2472007057883523,1.3663328638849186,UNKNOWN_POST_NMS
199,2364,0,person,"[554.0, 195.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.6547061800956726,0.29796566393589163,0.36128130555152893,True,False,10817,"[555.2326049804688, 194.18643188476562, 7.40777587890625, 13.048492431640625]",1.8519439697265625,1.0873743693033855,1.4190688517709875,UNKNOWN_POST_NMS
199,2365,0,person,"[491.0, 252.0, 3.0, 9.0]",27.0,3.0,9.0,FN,B,,0.6547061800956726,0.2676884000270928,0.3391006290912628,True,False,10824,"[489.6072998046875, 250.21792602539062, 8.1593017578125, 12.361785888671875]",2.7197672526041665,1.3735317654079862,1.9327924658297457,UNKNOWN_POST_NMS
199,2369,0,person,"[582.0, 194.0, 5.0, 12.0]",60.0,5.0,12.0,FN,A,,0.6547061800956726,0.014059246423931684,0.24486275017261505,False,False,10832,"[574.07470703125, 199.8395538330078, 8.28228759765625, 11.908096313476562]",1.65645751953125,0.9923413594563802,1.2820964498872087,UNKNOWN_POST_NMS
199,2374,0,person,"[626.0, 465.0, 6.0, 6.0]",36.0,6.0,6.0,FN,A,,0.6547061800956726,0.10496675336174383,0.3527574837207794,False,False,10819,"[627.1292114257812, 451.6169128417969, 10.85113525390625, 17.866241455078125]",1.8085225423177083,2.9777069091796875,2.320614157861374,UNKNOWN_POST_NMS
199,2375,0,person,"[551.0, 447.0, 9.0, 6.0]",54.0,9.0,6.0,FN,B,,0.6547061800956726,0.3060479847742556,0.3910943567752838,True,False,10808,"[549.03759765625, 444.51800537109375, 16.12994384765625, 10.9388427734375]",1.7922159830729167,1.8231404622395833,1.8076120921848047,UNKNOWN_POST_NMS
199,2377,0,person,"[74.0, 502.0, 7.0, 9.0]",63.0,7.0,9.0,TP,D,10790,0.6547061800956726,0.5301388136420311,0.4601696729660034,True,True,10790,"[71.77223205566406, 500.66595458984375, 11.1136474609375, 10.69287109375]",1.5876639229910714,1.1880967881944444,1.3734257925486486,UNKNOWN_POST_NMS
200,2378,0,person,"[3.0, 200.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6890852451324463,0.3951534792289688,0.41628098487854004,True,False,10907,"[2.066567897796631, 200.08592224121094, 10.014391422271729, 13.747177124023438]",2.002878284454346,1.2497433749112217,1.5821137338226894,UNKNOWN_POST_NMS
200,2385,0,person,"[89.0, 274.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.6890852451324463,0.2779855790777836,0.25737854838371277,True,False,10931,"[90.55731201171875, 269.0118408203125, 9.522216796875, 15.148162841796875]",1.5870361328125,1.5148162841796875,1.5505057812100966,UNKNOWN_POST_NMS
200,2415,0,person,"[496.0, 213.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,10915,0.6890852451324463,0.5409103356167893,0.3861692547798157,True,True,10915,"[494.06231689453125, 211.3884735107422, 7.0977783203125, 11.008865356445312]",1.1829630533854167,1.1008865356445312,1.1411871440026602,UNKNOWN_POST_NMS
200,2444,0,person,"[427.0, 167.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,10891,0.6890852451324463,0.5570520015353552,0.5036088228225708,True,True,10891,"[426.3517761230469, 166.55726623535156, 7.72589111328125, 12.779632568359375]",1.54517822265625,1.1617847789417615,1.3398375050110798,UNKNOWN_POST_NMS
200,2445,0,person,"[416.0, 160.0, 6.0, 10.0]",60.0,6.0,10.0,TP,D,10924,0.6890852451324463,0.6153979972122637,0.3148799538612366,True,True,10924,"[414.26129150390625, 158.3645782470703, 7.8668212890625, 12.3935546875]",1.3111368815104167,1.23935546875,1.2747410185523003,UNKNOWN_POST_NMS
200,2466,0,person,"[543.0, 139.0, 5.0, 10.0]",50.0,5.0,10.0,FN,A,,0.6890852451324463,0.0,0.6890852451324463,False,False,10852,"[58.294498443603516, 293.2512512207031, 10.435955047607422, 16.49310302734375]",2.0871910095214843,1.649310302734375,1.855377491449744,UNKNOWN_POST_NMS
200,2467,0,person,"[582.0, 161.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.6890852451324463,0.47296567994052646,0.47141826152801514,True,False,10896,"[580.6268310546875, 158.47569274902344, 7.67041015625, 13.782302856445312]",1.53408203125,1.3782302856445312,1.4540695705955167,UNKNOWN_POST_NMS
200,2392,2,crowd,"[191.0, 279.0, 4.0, 11.0]",44.0,4.0,11.0,FN,B,,0.618861198425293,0.2655062029987711,0.30904632806777954,True,False,10945,"[184.37863159179688, 274.63543701171875, 10.7691650390625, 15.38848876953125]",2.692291259765625,1.3989535245028408,1.9407190283081461,UNKNOWN_POST_NMS
200,2464,2,crowd,"[555.0, 145.0, 5.0, 9.0]",45.0,5.0,9.0,FN,A,,0.618861198425293,0.0,0.618861198425293,False,False,10935,"[614.924072265625, 177.51351928710938, 16.18011474609375, 22.967849731445312]",3.23602294921875,2.5519833034939237,2.8737217221104436,UNKNOWN_POST_NMS
201,2528,0,person,"[397.0, 492.0, 7.0, 7.0]",49.0,7.0,7.0,FN,B,,0.6861655116081238,0.3064834310186347,0.5697356462478638,True,False,10971,"[395.5242004394531, 491.27349853515625, 9.549835205078125, 16.741455078125]",1.3642621721540178,2.391636439732143,1.8063275240862813,UNKNOWN_POST_NMS
201,2536,0,person,"[342.0, 175.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.6861655116081238,0.4357013252176783,0.6166512966156006,True,False,10960,"[340.4637145996094, 176.0033721923828, 7.226165771484375, 13.415435791015625]",1.8065414428710938,1.1179529825846355,1.421136303885201,UNKNOWN_POST_NMS
201,2541,0,person,"[495.0, 214.0, 4.0, 9.0]",36.0,4.0,9.0,FN,B,,0.6861655116081238,0.43966557488952107,0.4016993045806885,True,False,11003,"[493.3912353515625, 214.03231811523438, 7.30810546875, 11.146133422851562]",1.8270263671875,1.2384592692057292,1.5042266250557559,UNKNOWN_POST_NMS
201,2542,0,person,"[505.0, 213.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6861655116081238,0.49909588017288387,0.4058729112148285,True,False,11002,"[505.3065185546875, 212.12887573242188, 7.78411865234375, 12.855911254882812]",1.55682373046875,1.1687192049893467,1.3488846476189083,UNKNOWN_POST_NMS
202,2577,0,person,"[340.0, 174.0, 5.0, 12.0]",60.0,5.0,12.0,TP,D,11078,0.6801448464393616,0.589264958910726,0.5154799222946167,True,True,11078,"[338.4842224121094, 173.85653686523438, 7.964508056640625, 12.784439086914062]",1.592901611328125,1.0653699239095051,1.3027008361308334,UNKNOWN_POST_NMS
202,2582,0,person,"[569.0, 118.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6801448464393616,0.47418699469182174,0.27208903431892395,True,False,11126,"[566.5443725585938, 116.52949523925781, 8.3079833984375, 13.961029052734375]",1.6615966796875,1.2691844593394885,1.4521958144649327,UNKNOWN_POST_NMS
202,2586,0,person,"[513.0, 213.0, 4.0, 7.0]",28.0,4.0,7.0,FN,A,,0.6801448464393616,0.0,0.6801448464393616,False,False,11052,"[387.52972412109375, 461.3377685546875, 9.546844482421875, 16.15069580078125]",2.3867111206054688,2.3072422572544644,2.3466403118757024,UNKNOWN_POST_NMS
202,2587,0,person,"[504.0, 213.0, 5.0, 8.0]",40.0,5.0,8.0,FN,B,,0.6801448464393616,0.3467130843046024,0.39929908514022827,True,False,11109,"[502.06390380859375, 211.31326293945312, 8.10992431640625, 14.225677490234375]",1.62198486328125,1.7782096862792969,1.6983018562331962,UNKNOWN_POST_NMS
202,2630,0,person,"[204.0, 404.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.6801448464393616,0.31957970555641296,0.6265801787376404,True,False,11058,"[201.60952758789062, 402.3583068847656, 10.075057983398438, 15.52899169921875]",2.0150115966796873,1.552899169921875,1.7689290081478224,UNKNOWN_POST_NMS
202,2636,0,person,"[286.0, 476.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.6801448464393616,0.4011210591975753,0.6589243412017822,True,False,11055,"[284.3538818359375, 475.0227355957031, 8.451690673828125, 14.158660888671875]",2.1129226684570312,1.179888407389323,1.5789277887929407,UNKNOWN_POST_NMS
202,2643,0,person,"[561.0, 404.0, 8.0, 8.0]",64.0,8.0,8.0,FN,B,,0.6801448464393616,0.3384818668221366,0.35813403129577637,True,False,11117,"[558.8389892578125, 403.13568115234375, 16.17425537109375, 11.690155029296875]",2.0217819213867188,1.4612693786621094,1.7188275108500726,UNKNOWN_POST_NMS
202,2661,0,person,"[608.0, 166.0, 5.0, 12.0]",60.0,5.0,12.0,FN,A,,0.6801448464393616,0.0,0.6801448464393616,False,False,11052,"[387.52972412109375, 461.3377685546875, 9.546844482421875, 16.15069580078125]",1.909368896484375,1.3458913167317708,1.6030605160804265,UNKNOWN_POST_NMS
203,2670,0,person,"[114.0, 196.0, 5.0, 11.0]",55.0,5.0,11.0,TP,D,11188,0.6491705775260925,0.5630494922856659,0.47070178389549255,True,True,11188,"[114.02488708496094, 196.24118041992188, 7.7294921875, 12.108352661132812]",1.5458984375,1.1007593328302556,1.304477724104875,UNKNOWN_POST_NMS
204,2777,0,person,"[555.0, 157.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6954987645149231,0.4423893446210462,0.3068394958972931,True,False,11329,"[555.145751953125, 158.4627227783203, 8.17974853515625, 13.053451538085938]",1.63594970703125,1.0877876281738281,1.3340036925073306,UNKNOWN_POST_NMS
204,2815,0,person,"[252.0, 226.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6954987645149231,0.49851291081603794,0.3860936760902405,True,False,11309,"[252.2819366455078, 227.05543518066406, 8.214431762695312, 11.59173583984375]",1.6428863525390625,0.9659779866536459,1.2597587273468025,UNKNOWN_POST_NMS
204,2826,0,person,"[115.0, 276.0, 5.0, 9.0]",45.0,5.0,9.0,FN,A,,0.6954987645149231,0.17792375943170932,0.5157225131988525,False,False,11280,"[109.62644958496094, 267.9791564941406, 8.831809997558594, 16.257843017578125]",1.7663619995117188,1.806427001953125,1.7862821756771468,UNKNOWN_POST_NMS
204,2827,0,person,"[109.0, 268.0, 5.0, 11.0]",55.0,5.0,11.0,FN,B,,0.6954987645149231,0.3197100839492743,0.5157225131988525,True,False,11280,"[109.62644958496094, 267.9791564941406, 8.831809997558594, 16.257843017578125]",1.7663619995117188,1.4779857288707385,1.6157530217511284,UNKNOWN_POST_NMS
206,2951,0,person,"[118.0, 250.0, 4.0, 15.0]",60.0,4.0,15.0,FN,A,,0.6970000267028809,0.24083207236211093,0.3930177092552185,False,False,11502,"[119.05392456054688, 249.98692321777344, 10.98345947265625, 14.348281860351562]",2.7458648681640625,0.9565521240234375,1.6206674155802818,UNKNOWN_POST_NMS
206,2971,0,person,"[589.0, 162.0, 4.0, 11.0]",44.0,4.0,11.0,FN,B,,0.6970000267028809,0.41717595828121273,0.2659550607204437,True,False,11531,"[587.4515991210938, 161.95265197753906, 7.67010498046875, 13.750930786132812]",1.9175262451171875,1.2500846169211648,1.5482474161333515,UNKNOWN_POST_NMS
206,2993,0,person,"[410.0, 269.0, 4.0, 15.0]",60.0,4.0,15.0,FN,B,,0.6970000267028809,0.3480895127695987,0.2803528904914856,True,False,11525,"[404.6077880859375, 269.24578857421875, 10.7081298828125, 15.741485595703125]",2.677032470703125,1.049432373046875,1.676115908418484,UNKNOWN_POST_NMS
207,3058,0,person,"[310.0, 229.0, 6.0, 9.0]",54.0,6.0,9.0,FN,A,,0.7393461465835571,0.07666845283787799,0.45870548486709595,False,False,11592,"[308.8735046386719, 235.91224670410156, 7.45001220703125, 16.364013671875]",1.241668701171875,1.8182237413194444,1.502541683722612,UNKNOWN_POST_NMS
207,3075,0,person,"[411.0, 181.0, 4.0, 14.0]",56.0,4.0,14.0,TP,D,11607,0.7393461465835571,0.5022631537167016,0.4006885290145874,True,True,11607,"[410.98370361328125, 182.17588806152344, 7.25506591796875, 13.4288330078125]",1.8137664794921875,0.9592023577008929,1.3190030642298578,UNKNOWN_POST_NMS
207,3083,0,person,"[489.0, 241.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.7393461465835571,0.080554782284085,0.513490617275238,False,False,11580,"[482.0223083496094, 239.9980010986328, 8.06268310546875, 13.034591674804688]",1.61253662109375,1.184962879527699,1.3823154625030842,UNKNOWN_POST_NMS
207,3112,0,person,"[322.0, 183.0, 4.0, 11.0]",44.0,4.0,11.0,FN,A,,0.7393461465835571,0.11647960079822907,0.3405821621417999,False,False,11626,"[314.03778076171875, 181.37356567382812, 9.5335693359375, 12.390609741210938]",2.383392333984375,1.1264190673828125,1.6385049801737022,UNKNOWN_POST_NMS
207,3113,0,person,"[331.0, 185.0, 5.0, 12.0]",60.0,5.0,12.0,TP,D,11617,0.7393461465835571,0.5647566767428291,0.3788323700428009,True,True,11617,"[330.0415344238281, 185.59381103515625, 7.873291015625, 12.448944091796875]",1.574658203125,1.0374120076497395,1.2781116257455911,UNKNOWN_POST_NMS
208,3143,0,person,"[272.0, 253.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.7290500998497009,0.3828563092116382,0.362121045589447,True,False,11710,"[273.6629943847656, 251.53750610351562, 7.40985107421875, 13.043487548828125]",1.2349751790364583,1.3043487548828125,1.2691880621434253,UNKNOWN_POST_NMS
208,3152,0,person,"[375.0, 261.0, 4.0, 14.0]",56.0,4.0,14.0,FN,B,,0.7290500998497009,0.48785092358870735,0.47552740573883057,True,False,11678,"[372.75714111328125, 261.8356018066406, 7.867095947265625, 12.926666259765625]",1.9667739868164062,0.9233333042689732,1.3475859616356407,UNKNOWN_POST_NMS
209,3226,0,person,"[0.0, 196.0, 4.0, 13.0]",52.0,4.0,13.0,FN,A,,0.678758442401886,0.0,0.678758442401886,False,False,11752,"[209.7792510986328, 478.0103454589844, 10.6324462890625, 14.405487060546875]",2.658111572265625,1.1081143892728365,1.7162434796730277,UNKNOWN_POST_NMS
209,3285,0,person,"[352.0, 149.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.678758442401886,0.0,0.678758442401886,False,False,11752,"[209.7792510986328, 478.0103454589844, 10.6324462890625, 14.405487060546875]",2.1264892578125,1.3095897327769885,1.6687805424596156,UNKNOWN_POST_NMS
210,3309,0,person,"[168.0, 307.0, 6.0, 8.0]",48.0,6.0,8.0,FN,B,,0.6847385764122009,0.4150997740735867,0.36771151423454285,True,False,11896,"[166.20750427246094, 307.6114196777344, 8.794174194335938, 11.7269287109375]",1.4656956990559895,1.4658660888671875,1.4657808914857164,UNKNOWN_POST_NMS
215,3566,0,person,"[525.0, 133.0, 3.0, 11.0]",33.0,3.0,11.0,FN,A,,0.7186108231544495,0.0,0.7186108231544495,False,False,12352,"[258.9455871582031, 408.7713623046875, 11.146820068359375, 16.89483642578125]",3.715606689453125,1.5358942205255681,2.388886527250132,UNKNOWN_POST_NMS
215,3568,0,person,"[521.0, 118.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.7186108231544495,0.0,0.7186108231544495,False,False,12352,"[258.9455871582031, 408.7713623046875, 11.146820068359375, 16.89483642578125]",2.229364013671875,1.5358942205255681,1.8504235472038062,UNKNOWN_POST_NMS
217,3648,0,person,"[384.0, 119.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.6863610148429871,0.0,0.6863610148429871,False,False,12552,"[560.5250244140625, 440.5633850097656, 11.77825927734375, 17.826324462890625]",2.35565185546875,1.620574951171875,1.9538450272870176,UNKNOWN_POST_NMS
217,3653,0,person,"[389.0, 118.0, 5.0, 11.0]",55.0,5.0,11.0,FN,A,,0.6863610148429871,0.0,0.6863610148429871,False,False,12552,"[560.5250244140625, 440.5633850097656, 11.77825927734375, 17.826324462890625]",2.35565185546875,1.620574951171875,1.9538450272870176,UNKNOWN_POST_NMS
225,3922,0,person,"[432.0, 235.0, 4.0, 12.0]",48.0,4.0,12.0,FN,B,,0.6603400707244873,0.40033576952718986,0.42619067430496216,True,False,13374,"[430.4636535644531, 235.19577026367188, 8.609771728515625, 13.607818603515625]",2.1524429321289062,1.133984883626302,1.5623180687371103,UNKNOWN_POST_NMS
225,3937,0,person,"[493.0, 63.0, 8.0, 8.0]",64.0,8.0,8.0,FN,B,,0.6603400707244873,0.4952809052720221,0.48539161682128906,True,False,13362,"[493.1946716308594, 63.018428802490234, 8.3782958984375, 14.810115814208984]",1.0472869873046875,1.851264476776123,1.3924098522299584,UNKNOWN_POST_NMS
225,3938,0,person,"[512.0, 64.0, 8.0, 7.0]",56.0,8.0,7.0,FN,B,,0.6603400707244873,0.36774785820976935,0.41134753823280334,True,False,13376,"[513.9085083007812, 62.73046112060547, 7.329345703125, 13.997245788574219]",0.916168212890625,1.9996065412248885,1.3535050614454347,UNKNOWN_POST_NMS
225,3939,0,person,"[448.0, 95.0, 8.0, 8.0]",64.0,8.0,8.0,FN,B,,0.6603400707244873,0.28266329096555887,0.44866707921028137,True,False,13369,"[444.92230224609375, 93.95206451416016, 7.712982177734375, 13.518913269042969]",0.9641227722167969,1.689864158630371,1.2764154955532772,UNKNOWN_POST_NMS
226,3971,0,person,"[476.0, 142.0, 7.0, 9.0]",63.0,7.0,9.0,FN,B,,0.6844964623451233,0.3932809057878081,0.3868058919906616,True,False,13482,"[474.9022216796875, 143.18499755859375, 9.30572509765625, 14.056304931640625]",1.3293892996651786,1.5618116590711806,1.4409218256593754,UNKNOWN_POST_NMS
226,3973,0,person,"[612.0, 182.0, 4.0, 10.0]",40.0,4.0,10.0,FN,B,,0.6844964623451233,0.2551604847534571,0.1341269165277481,True,False,13495,"[611.5341186523438, 181.16604614257812, 11.792236328125, 13.293838500976562]",2.94805908203125,1.3293838500976562,1.97967222862424,UNKNOWN_POST_NMS
226,3974,0,person,"[438.0, 258.0, 7.0, 8.0]",56.0,7.0,8.0,FN,B,,0.6844964623451233,0.45904918906268205,0.407696008682251,True,False,13478,"[436.1507568359375, 257.26953125, 8.725830078125, 13.620849609375]",1.2465471540178572,1.702606201171875,1.456838671399121,UNKNOWN_POST_NMS
227,3991,0,person,"[465.0, 179.0, 7.0, 8.0]",56.0,7.0,8.0,TP,D,13580,0.6663900017738342,0.5019755067972305,0.29026058316230774,True,True,13580,"[464.577880859375, 176.7926483154297, 8.898223876953125, 12.537246704101562]",1.2711748395647322,1.5671558380126953,1.4114280254262777,UNKNOWN_POST_NMS
227,4000,0,person,"[623.0, 312.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.6663900017738342,0.4167137234618702,0.5059508681297302,True,False,13566,"[621.5462036132812, 312.0070495605469, 9.88153076171875, 14.558868408203125]",1.97630615234375,1.213239034016927,1.5484610964409926,UNKNOWN_POST_NMS
230,4053,0,person,"[383.0, 325.0, 8.0, 6.0]",48.0,8.0,6.0,FN,B,,0.6589838862419128,0.34258590669369854,0.22671665251255035,True,False,13854,"[384.4455871582031, 322.6744079589844, 9.131317138671875, 11.621490478515625]",1.1414146423339844,1.9369150797526042,1.48688373216843,UNKNOWN_POST_NMS
245,4095,0,person,"[22.0, 173.0, 9.0, 7.0]",63.0,9.0,7.0,FN,B,,0.6325480341911316,0.43776200297456785,0.23705536127090454,True,False,14402,"[23.086437225341797, 173.01438903808594, 10.536102294921875, 11.252944946289062]",1.1706780327690973,1.6075635637555803,1.3718379461032058,UNKNOWN_POST_NMS
252,4119,0,person,"[467.0, 165.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.547190248966217,0.4880144709130117,0.5311195254325867,True,False,14700,"[464.7713317871094, 165.11944580078125, 8.788177490234375, 13.782852172851562]",1.757635498046875,1.1485710144042969,1.4208339758552724,UNKNOWN_POST_NMS
254,4132,0,person,"[567.0, 286.0, 4.0, 9.0]",36.0,4.0,9.0,FN,B,,0.4846268594264984,0.2815546713434503,0.4846268594264984,True,False,14812,"[566.0848388671875, 286.10888671875, 8.73040771484375, 14.41845703125]",2.1826019287109375,1.60205078125,1.8699302460383687,UNKNOWN_POST_NMS
254,4137,0,person,"[628.0, 342.0, 2.0, 11.0]",22.0,2.0,11.0,FN,A,,0.4846268594264984,0.15541917286164691,0.2632846236228943,False,False,14828,"[621.7239990234375, 340.255126953125, 10.04193115234375, 14.096160888671875]",5.020965576171875,1.2814691716974431,2.536574973861082,UNKNOWN_POST_NMS
254,4138,0,person,"[614.0, 123.0, 9.0, 7.0]",63.0,9.0,7.0,FN,A,,0.4846268594264984,0.20228793993396343,0.18318355083465576,False,False,14833,"[618.1723022460938, 123.19844818115234, 9.68450927734375, 13.646339416503906]",1.0760565863715277,1.949477059500558,1.4483603245932188,UNKNOWN_POST_NMS
254,4139,0,person,"[619.0, 136.0, 11.0, 5.0]",55.0,11.0,5.0,FN,B,,0.4846268594264984,0.34732352690875756,0.38239604234695435,True,False,14818,"[620.3468627929688, 133.51161193847656, 8.8409423828125, 13.17474365234375]",0.8037220348011364,2.63494873046875,1.455254738954323,UNKNOWN_POST_NMS
254,4140,0,person,"[632.0, 142.0, 5.0, 10.0]",50.0,5.0,10.0,FN,B,,0.4846268594264984,0.3759310510324216,0.28295207023620605,True,False,14825,"[629.143798828125, 140.9471893310547, 9.45013427734375, 14.074203491210938]",1.89002685546875,1.4074203491210937,1.6309697289563871,UNKNOWN_POST_NMS
254,4141,0,person,"[585.0, 46.0, 5.0, 8.0]",40.0,5.0,8.0,FN,B,,0.4846268594264984,0.3025173589757047,0.2987965941429138,True,False,14824,"[585.2282104492188, 47.18425750732422, 8.5560302734375, 11.691417694091797]",1.7112060546875,1.4614272117614746,1.5813927700768418,UNKNOWN_POST_NMS
254,4142,0,person,"[595.0, 38.0, 7.0, 8.0]",56.0,7.0,8.0,FN,B,,0.4846268594264984,0.41864059322749847,0.08501124382019043,True,False,14848,"[593.7190551757812, 39.35407257080078, 9.13372802734375, 11.128711700439453]",1.3048182896205358,1.3910889625549316,1.3472632707941428,UNKNOWN_POST_NMS
254,4143,0,person,"[612.0, 27.0, 6.0, 6.0]",36.0,6.0,6.0,FN,B,,0.4846268594264984,0.4101671428647205,0.16218818724155426,True,False,14839,"[610.0025634765625, 26.087623596191406, 9.50494384765625, 9.234046936035156]",1.5841573079427083,1.5390078226725261,1.5614193828909892,UNKNOWN_POST_NMS
254,4144,0,person,"[595.0, 21.0, 8.0, 5.0]",40.0,8.0,5.0,FN,B,,0.4846268594264984,0.3564782184435685,0.35177889466285706,True,False,14820,"[596.6773681640625, 20.035715103149414, 7.2696533203125, 11.045236587524414]",0.9087066650390625,2.209047317504883,1.4168189795465578,UNKNOWN_POST_NMS
254,4145,0,person,"[547.0, 43.0, 7.0, 9.0]",63.0,7.0,9.0,TP,D,14816,0.4846268594264984,0.6632667596191367,0.39256417751312256,True,True,14816,"[546.8995971679688, 43.195159912109375, 7.49169921875, 12.22134017944336]",1.0702427455357142,1.3579266866048176,1.205533568718912,UNKNOWN_POST_NMS
254,4146,0,person,"[537.0, 21.0, 6.0, 10.0]",60.0,6.0,10.0,FN,B,,0.4846268594264984,0.4065026972500566,0.3363890051841736,True,False,14822,"[537.4179077148438, 22.80698013305664, 7.8756103515625, 12.474040985107422]",1.3126017252604167,1.2474040985107422,1.279587735093657,UNKNOWN_POST_NMS
254,4147,0,person,"[512.0, 24.0, 7.0, 8.0]",56.0,7.0,8.0,FN,B,,0.4846268594264984,0.3917508306327886,0.37293994426727295,True,False,14819,"[509.81768798828125, 24.240140914916992, 7.62713623046875, 12.337915420532227]",1.0895908900669642,1.5422394275665283,1.2963063027612645,UNKNOWN_POST_NMS
254,4148,0,person,"[506.0, 47.0, 5.0, 3.0]",15.0,5.0,3.0,FN,A,,0.4846268594264984,0.16704243060695254,0.26568055152893066,False,False,14827,"[505.8203125, 43.735374450683594, 8.08563232421875, 11.105815887451172]",1.61712646484375,3.7019386291503906,2.4467331134446373,UNKNOWN_POST_NMS
254,4150,0,person,"[458.0, 68.0, 3.0, 12.0]",36.0,3.0,12.0,FN,A,,0.4846268594264984,0.1290265979710082,0.0924859270453453,False,False,14847,"[448.19512939453125, 70.81216430664062, 14.33282470703125, 14.316093444824219]",4.777608235677083,1.1930077870686848,2.3874094388533864,UNKNOWN_POST_NMS
254,4151,0,person,"[310.0, 180.0, 5.0, 12.0]",60.0,5.0,12.0,FN,B,,0.4846268594264984,0.38653690961929293,0.18037568032741547,True,False,14834,"[309.9761962890625, 183.66639709472656, 7.16943359375, 12.478851318359375]",1.43388671875,1.039904276529948,1.221108075023509,UNKNOWN_POST_NMS
254,4153,0,person,"[251.0, 225.0, 9.0, 6.0]",54.0,9.0,6.0,FN,B,,0.4846268594264984,0.27316651627599225,0.4173423647880554,True,False,14814,"[253.96542358398438, 223.21524047851562, 7.891510009765625, 14.541534423828125]",0.8768344455295138,2.423589070638021,1.4577676011437073,UNKNOWN_POST_NMS
